Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
293,-14.11217,-13.09495,-21.12912,-4.01184,-16.83264,-1.1193,-9.73692,-19.01504
294,-17.93057,-15.90215,-24.21648,-6.55904,-19.128,-3.42186,-12.79164,-21.32768
295,-22.00353,-18.70935,-27.56112,-7.57792,-20.4032,-4.44522,-15.5918,-21.8416
296,-20.47617,-16.92295,-26.01744,-5.03072,-17.59776,-1.37514,-12.53708,-16.18848
297,-20.73073,-15.39175,-24.21648,-4.776,-17.59776,0.41574,-11.7734,-13.87584
298,-24.80369,-18.19895,-27.56112,-8.85152,-22.18848,-1.88682,-15.5918,-17.9872
299,-25.82193,-19.73015,-29.87664,-10.88928,-24.99392,-4.70106,-16.35548,-22.09856
300,-23.02177,-18.19895,-30.13392,-8.5968,-23.71872,-3.16602,-14.06444,-22.86944
301,-25.05825,-19.73015,-32.70672,-10.12512,-24.48384,-2.3985,-16.10092,-25.696
302,-27.85841,-23.30295,-35.27952,-12.92704,-26.01408,-3.42186,-18.64652,-28.00864
303,-27.09473,-23.81335,-35.27952,-12.16288,-24.99392,-2.3985,-18.90108,-26.9808
304,-24.29457,-21.00615,-33.22128,-9.36096,-22.18848,0.41574,-16.10092,-24.4112
305,-22.00353,-18.45415,-31.6776,-6.55904,-21.42336,1.4391,-13.55532,-23.38336
306,-22.51265,-18.45415,-31.16304,-5.79488,-22.9536,-0.35178,-13.55532,-24.15424
307,-21.49441,-16.41255,-28.84752,-4.52128,-22.69856,-0.09594,-11.7734,-23.38336
308,-17.16689,-12.32935,-26.27472,-2.48352,-20.65824,1.4391,-8.46412,-20.81376
309,-13.09393,-9.26695,-23.9592,-0.9552,-19.63808,1.18326,-6.17308,-19.01504
310,-12.58481,-7.99095,-22.15824,-0.19104,-20.4032,-1.88682,-5.4094,-17.73024
311,-13.60305,-6.97015,-20.35728,0.82784,-19.89312,-2.3985,-4.1366,-15.16064
312,-11.31201,-3.90775,-15.72624,4.90336,-15.04736,2.20662,-0.06364,-10.53536
313,-10.54833,-2.63175,-12.3816,7.45056,-11.98688,3.9975,0.70004,-9.25056
314,-14.36673,-5.18375,-13.41072,4.90336,-13.77216,0.92742,-2.60924,-11.5632
315,-15.89409,-6.97015,-13.41072,4.90336,-14.0272,-0.09594,-2.60924,-11.30624
316,-11.82113,-4.16295,-9.8088,8.46944,-12.24192,2.46246,0.44548,-8.47968
317,-7.74817,-2.63175,-7.236,10.5072,-11.98688,2.46246,0.44548,-7.45184
318,-10.54833,-5.69415,-10.06608,8.97888,-15.3024,-0.35178,-3.62748,-10.53536
319,-14.36673,-8.24615,-12.63888,6.17696,-16.32256,-0.86346,-5.66396,-12.59104
320,-14.36673,-7.22535,-11.35248,5.92224,-13.51712,2.97414,-5.4094,-12.33408
321,-15.38497,-8.50135,-11.86704,5.4128,-14.0272,3.22998,-6.93676,-14.64672
322,-19.45793,-13.35015,-15.98352,2.61088,-18.61792,-1.63098,-10.75516,-18.24416
323,-24.29457,-17.43335,-19.58544,1.08256,-20.91328,-5.46858,-13.30076,-19.01504
324,-23.27633,-15.39175,-18.04176,2.8656,-17.59776,-3.16602,-10.5006,-14.90368
325,-20.22161,-12.32935,-14.69712,3.37504,-14.79232,0.1599,-7.44588,-11.82016
326,-20.47617,-13.60535,-14.43984,-0.19104,-17.59776,-2.14266,-8.71868,-13.61888
327,-21.74897,-14.88135,-14.9544,-2.73824,-20.4032,-6.2361,-9.73692,-15.16064
328,-19.96705,-12.32935,-11.86704,-0.44576,-17.8528,-5.46858,-6.6822,-14.38976
329,-16.65777,-9.77735,-9.55152,1.84672,-13.77216,-4.44522,-3.62748,-13.87584
330,-16.65777,-11.30855,-11.86704,-1.46464,-14.53728,-6.74778,-4.90028,-16.44544
331,-21.23985,-15.13655,-16.75536,-6.30432,-16.83264,-10.0737,-9.48236,-18.24416
332,-20.98529,-13.60535,-17.78448,-6.55904,-16.06752,-10.0737,-8.46412,-14.90368
333,-18.18513,-10.79815,-17.78448,-6.55904,-15.3024,-10.0737,-6.42764,-13.36192
334,-19.71249,-12.83975,-21.64368,-10.88928,-18.10784,-13.9113,-9.48236,-17.47328
335,-22.25809,-15.90215,-25.50288,-14.9648,-20.91328,-16.98138,-12.02796,-19.78592
336,-18.69425,-12.83975,-22.41552,-11.39872,-17.08768,-14.42298,-7.955,-14.38976
337,-14.36673,-8.24615,-17.01264,-6.0496,-11.22176,-8.28282,-3.37292,-8.73664
338,-16.14865,-9.77735,-17.5272,-5.28544,-9.18144,-4.44522,-4.90028,-9.50752
339,-18.18513,-13.09495,-19.58544,-6.30432,-8.9264,-3.16602,-7.19132,-10.2784
340,-13.60305,-10.03255,-16.75536,-3.5024,-4.33568,-1.37514,-4.39116,-5.39616
341,-9.53009,-6.20455,-14.9544,-2.2288,-2.04032,-2.3985,-2.8638,-2.5696
342,-10.80289,-6.45975,-16.75536,-5.03072,-5.35584,-7.00362,-4.64572,-4.62528
343,-10.80289,-5.94935,-16.2408,-4.01184,-6.63104,-8.28282,-2.8638,-4.62528
344,-7.74817,-3.65255,-12.3816,-0.70048,-3.06048,-5.72442,1.20916,-2.5696
345,-8.00273,-3.90775,-9.29424,0.06368,-0.76512,-4.9569,1.97284,-2.82656
346,-11.05745,-6.97015,-10.32336,-1.97408,-2.80544,-7.00362,-0.06364,-5.39616
347,-9.78465,-6.45975,-9.03696,-0.70048,-2.5504,-6.2361,1.20916,-4.88224
348,-2.40241,-0.07975,-3.89136,5.92224,2.29536,-1.37514,7.06404,0.51392
349,1.41599,5.27945,-0.28944,10.25248,5.1008,1.69494,9.60964,4.11136
350,-2.65697,1.96185,-3.3768,7.19584,1.78528,-0.60762,5.53668,1.79872
351,-5.96625,-0.33495,-6.97872,3.62976,-0.76512,-2.91018,4.26388,0.25696
352,-3.67521,1.96185,-6.72144,3.12032,0.51008,-0.60762,6.0458,0.25696
353,-1.89329,3.74825,-7.236,2.8656,1.53024,1.95078,5.79124,-1.2848
354,-4.69345,0.68585,-11.35248,-0.19104,-1.2752,1.69494,2.99108,-4.11136
355,-6.72993,-1.10055,-13.15344,-0.19104,-2.5504,2.20662,2.99108,-3.59744
356,-1.12961,2.72745,-8.5224,4.64864,1.78528,6.81174,7.3186,1.2848
357,4.97983,6.55545,-3.89136,7.96,5.61088,14.2311,10.88244,5.65312
358,2.43423,4.00345,-6.20688,4.64864,3.8256,18.32454,8.84596,4.36832
359,-2.40241,0.68585,-10.06608,1.33728,3.06048,20.37126,6.30036,2.5696
360,-0.36593,2.98265,-7.49328,5.15808,7.14112,26.25558,9.35508,4.36832
361,4.72527,6.81065,-2.60496,10.25248,11.73184,32.90742,12.4098,5.65312
362,3.96159,5.02425,-4.40592,8.21472,10.96672,32.65158,8.5914,1.02784
363,-0.62049,0.94105,-10.06608,5.15808,8.67136,30.8607,3.5002,-2.82656
364,0.39775,1.96185,-11.0952,6.94112,10.96672,33.4191,5.28212,-1.02784
365,3.45247,5.27945,-10.58064,9.99776,13.51712,33.67494,9.35508,2.05568
366,1.41599,4.25865,-12.89616,8.97888,11.22176,26.76726,8.5914,1.02784
367,-0.87505,2.21705,-14.9544,8.46944,8.9264,20.88294,7.3186,0.25696
368,3.70703,5.53465,-11.86704,12.54496,12.24192,22.67382,10.62788,3.34048
369,9.05279,8.59705,-8.00784,16.36576,15.81248,24.97638,12.66436,6.424
370,5.74351,5.27945,-10.32336,13.56384,13.51712,20.88294,8.33684,2.82656
371,-0.11137,-0.07975,-14.69712,8.46944,10.96672,15.25446,3.75476,-2.5696
372,0.65231,-0.07975,-13.41072,8.97888,12.24192,16.7895,4.773,-1.54176
373,3.70703,3.23785,-9.55152,11.01664,13.77216,19.85958,6.80948,0.25696
374,3.45247,3.49305,-10.06608,9.99776,11.22176,18.0687,5.28212,-1.54176
375,1.16143,1.19625,-13.41072,7.96,8.16128,12.9519,3.5002,-3.34048
376,1.67055,1.19625,-13.668,9.2336,9.18144,10.90518,5.02756,-1.2848
377,1.92511,0.94105,-13.15344,9.2336,10.2016,11.41686,5.53668,-1.2848
378,-5.45713,-5.18375,-18.55632,2.8656,4.33568,8.34678,-0.82732,-8.22272
379,-10.29377,-8.75655,-22.41552,-0.9552,-0.51008,5.2767,-2.8638,-9.76448
380,-3.67521,-3.14215,-18.29904,4.1392,1.2752,5.02086,3.75476,-3.34048
381,4.21615,3.23785,-12.89616,8.72416,2.80544,3.74166,9.8642,2.05568
382,2.94335,2.72745,-14.43984,6.43168,0.0,-0.60762,8.5914,0.25696
383,-1.12961,0.68585,-16.75536,3.62976,-0.51008,-0.60762,6.0458,-2.31264
384,0.65231,5.02425,-11.0952,6.6864,5.61088,6.04422,10.11876,2.82656
385,5.23439,11.91465,-3.89136,10.76192,9.43648,9.62598,16.48276,9.50752
386,7.77999,14.21145,-1.57584,12.29024,8.16128,8.60262,19.28292,10.53536
387,8.03455,13.70105,-2.86224,11.7808,6.63104,9.37014,18.7738,8.47968
388,8.28911,12.68025,-2.86224,11.52608,6.88608,10.64934,17.24644,6.68096
389,6.25263,10.38345,-3.89136,9.48832,4.08064,7.32342,13.42804,4.11136
390,2.68879,8.08665,-6.20688,7.19584,1.02016,1.69494,9.8642,1.79872
391,3.45247,9.87305,-4.6632,8.97888,2.04032,0.1599,11.137,4.36832
392,9.30735,15.74265,0.99696,14.07328,7.14112,5.2767,15.97364,10.79232
393,12.36207,19.06025,5.11344,16.62048,11.4768,9.1143,18.26468,13.61888
394,8.28911,14.72185,3.0552,13.81856,7.90624,5.53254,13.93716,10.02144
395,4.21615,10.38345,-0.28944,11.52608,3.8256,0.67158,10.11876,7.45184
396,5.74351,11.14905,0.22512,13.30912,4.84576,1.4391,11.137,7.96576
397,7.01631,11.14905,0.22512,15.09216,6.88608,4.25334,11.64612,6.424
398,5.48895,9.10745,-1.57584,13.0544,5.1008,5.02086,10.11876,3.59744
399,6.25263,9.61785,-0.54672,11.52608,5.1008,5.53254,11.64612,5.91008
400,9.81647,12.42505,3.31248,12.54496,7.90624,7.57926,15.46452,10.79232
401,9.81647,11.40425,3.82704,11.52608,7.90624,7.57926,15.20996,11.04928
402,6.50719,8.34185,0.73968,7.45056,4.84576,4.50918,11.90068,7.7088
403,3.45247,6.81065,-0.804,4.64864,3.31552,4.50918,10.11876,5.65312
404,3.45247,7.57625,-0.03216,4.64864,5.1008,8.60262,10.88244,5.91008
405,1.41599,5.78985,-2.0904,2.35616,3.8256,11.16102,8.5914,3.34048
406,-2.40241,0.94105,-6.72144,-3.24768,-0.25504,8.60262,3.5002,-1.2848
407,-3.42065,-0.07975,-8.77968,-6.81376,-1.02016,5.2767,2.99108,-3.8544
408,0.39775,4.00345,-6.46416,-4.52128,2.5504,7.8351,7.82772,-1.79872
409,5.48895,8.85225,-2.60496,0.57312,7.39616,12.69606,13.17348,2.31264
410,6.25263,9.10745,-2.34768,2.10144,9.94656,13.97526,12.66436,3.08352
411,4.47071,8.08665,-3.3768,1.08256,10.2016,12.44022,9.8642,1.54176
412,6.50719,10.63865,-2.60496,1.33728,10.2016,12.69606,10.62788,2.82656
413,7.52543,13.19065,-1.83312,0.82784,9.94656,13.97526,10.37332,2.31264
414,3.96159,10.89385,-5.17776,-2.73824,7.6512,10.64934,6.55492,-2.05568
415,2.94335,10.38345,-6.72144,-3.75712,7.6512,7.8351,6.55492,-2.5696
416,7.01631,13.44585,-3.89136,-0.9552,10.2016,11.41686,10.88244,2.05568
417,9.81647,15.23225,-1.57584,1.33728,11.22176,14.74278,13.17348,4.88224
418,8.03455,12.93545,-2.34768,-0.9552,8.16128,13.20774,11.39156,3.59744
419,7.01631,11.91465,-2.60496,-2.73824,5.35584,12.69606,11.137,3.08352
420,11.59839,17.01865,2.54064,1.84672,6.12096,16.27782,15.20996,7.45184
421,13.88943,20.84665,5.88528,4.64864,6.63104,17.81286,16.73732,8.9936
422,8.54367,15.74265,1.51152,-0.44576,2.5504,14.2311,11.39156,3.08352
423,3.19791,9.61785,-3.63408,-4.52128,-0.76512,10.64934,7.57316,-2.05568
424,4.47071,8.08665,-4.92048,-2.73824,-0.51008,9.88182,8.5914,-2.5696
425,7.01631,8.85225,-4.92048,-2.2288,0.0,7.32342,9.35508,-0.77088
426,6.50719,7.57625,-6.72144,-5.03072,-1.78528,2.46246,8.08228,0.25696
427,4.21615,6.30025,-8.5224,-6.81376,-2.80544,2.20662,7.57316,2.31264
428,4.21615,8.85225,-6.72144,-5.54016,-0.51008,7.32342,9.8642,6.68096
429,4.97983,12.16985,-4.92048,-3.5024,1.78528,10.3935,11.39156,9.50752
430,3.96159,10.38345,-6.97872,-5.28544,0.51008,5.78838,9.10052,6.93792
431,2.43423,7.06585,-9.55152,-7.57792,-0.25504,0.92742,7.57316,3.59744
432,5.48895,9.10745,-7.49328,-5.03072,3.57056,3.22998,11.39156,5.1392
433,7.77999,10.63865,-6.46416,-2.99296,4.84576,5.02086,12.91892,6.16704
434,5.74351,7.57625,-9.29424,-6.0496,0.51008,0.41574,9.8642,3.08352
435,3.96159,5.53465,-10.58064,-9.36096,-1.53024,-2.91018,8.5914,3.08352
436,5.99807,7.83145,-7.236,-8.5968,2.29536,-0.09594,11.90068,7.7088
437,8.79823,9.87305,-4.40592,-6.55904,4.84576,2.97414,13.42804,9.76448
438,6.50719,7.06585,-8.00784,-8.08736,3.06048,2.46246,9.10052,4.88224
439,2.17967,4.51385,-12.63888,-11.144,0.0,0.1599,4.773,-0.25696
440,2.43423,7.57625,-11.60976,-9.10624,1.78528,1.95078,6.80948,1.2848
441,4.47071,11.65945,-8.00784,-5.54016,4.84576,5.53254,9.10052,2.5696
442,2.43423,9.10745,-9.29424,-6.0496,2.80544,4.50918,6.30036,-1.79872
443,-1.12961,2.72745,-14.69712,-10.12512,-1.53024,0.92742,2.48196,-6.16704
444,0.90687,4.25865,-13.41072,-7.57792,1.02016,1.95078,5.53668,-2.82656
445,5.99807,10.63865,-8.26512,-0.9552,7.39616,3.9975,10.11876,2.05568
446,5.99807,11.14905,-7.75056,1.592,8.67136,1.95078,9.8642,0.0
447,6.76175,9.10745,-8.26512,2.10144,8.67136,-0.09594,10.88244,-1.54176
448,10.32559,11.40425,-5.9496,4.90336,11.73184,1.69494,14.70084,0.51392
449,11.08927,12.93545,-5.17776,6.43168,14.0272,2.20662,15.46452,1.02784
450,7.27087,10.12825,-8.5224,3.12032,11.98688,-0.86346,10.62788,-2.5696
451,5.99807,8.59705,-11.0952,1.08256,11.73184,-2.14266,7.06404,-3.34048
452,8.54367,11.40425,-9.03696,3.88448,16.06752,0.41574,8.5914,0.25696
453,8.79823,10.89385,-7.49328,3.62976,16.83264,1.18326,8.08228,-0.25696
454,1.92511,3.49305,-13.41072,-2.2288,8.9264,-4.44522,1.97284,-7.45184
455,-3.92977,-2.37655,-19.32816,-6.30432,2.5504,-9.56202,-1.591,-12.59104
456,-2.14785,0.17545,-18.29904,-2.73824,4.84576,-5.98026,1.20916,-8.9936
457,1.16143,3.49305,-15.72624,-0.44576,9.43648,-1.88682,2.99108,-4.88224
458,-2.14785,-0.84535,-19.58544,-4.776,7.39616,-4.44522,-1.591,-7.7088
459,-6.72993,-7.48055,-24.98832,-10.63456,5.1008,-6.49194,-6.93676,-12.848
460,-8.25729,-10.28775,-26.27472,-12.67232,6.88608,-4.18938,-8.71868,-14.64672
461,-10.80289,-12.32935,-27.04656,-14.71008,6.63104,-2.91018,-10.5006,-16.95936
462,-16.14865,-17.17815,-30.90576,-20.31392,1.53024,-5.98026,-14.82812,-22.86944
463,-17.16689,-18.45415,-30.90576,-21.3328,0.76512,-7.5153,-14.06444,-23.64032
464,-12.07569,-13.60535,-25.2456,-17.25728,5.61088,-4.44522,-8.71868,-19.01504
465,-7.74817,-9.52215,-21.90096,-13.18176,7.39616,-1.1193,-5.15484,-15.4176
466,-6.98449,-9.26695,-21.90096,-12.4176,5.86592,-1.63098,-6.42764,-14.38976
467,-9.02097,-9.52215,-22.6728,-13.43648,4.33568,-1.1193,-6.93676,-13.61888
468,-4.69345,-5.18375,-19.84272,-11.90816,7.39616,5.53254,-2.35468,-9.25056
469,-0.11137,-2.37655,-18.29904,-10.12512,9.43648,10.64934,-1.08188,-7.45184
470,-1.89329,-4.16295,-21.3864,-12.16288,6.12096,8.60262,-5.66396,-10.79232
471,-3.42065,-5.18375,-21.90096,-13.18176,3.8256,6.04422,-5.66396,-11.04928
472,0.65231,-2.12135,-16.49808,-8.34208,7.6512,10.13766,-0.3182,-5.91008
473,2.43423,-0.59015,-13.15344,-5.54016,9.18144,13.46358,0.70004,-3.8544
474,-2.91153,-5.94935,-18.55632,-10.88928,3.06048,9.62598,-4.64572,-9.50752
475,-8.00273,-9.77735,-23.44464,-13.43648,-0.76512,7.32342,-7.44588,-12.59104
476,-6.72993,-7.22535,-20.35728,-8.85152,2.5504,10.64934,-3.62748,-8.22272
477,-3.16609,-4.92855,-16.49808,-6.0496,6.376,11.92854,-0.82732,-6.424
478,-3.16609,-6.97015,-16.75536,-8.34208,5.61088,9.1143,-2.60924,-10.53536
479,-2.91153,-7.99095,-17.01264,-9.36096,5.61088,6.81174,-2.8638,-12.59104
480,2.68879,-3.65255,-14.18256,-5.79488,8.41632,10.13766,2.48196,-10.02144
481,5.48895,-0.59015,-13.41072,-5.03072,8.41632,12.9519,4.26388,-8.9936
482,-0.11137,-5.18375,-19.07088,-9.8704,2.04032,8.34678,-1.591,-12.59104
483,-6.22081,-10.03255,-23.44464,-13.43648,-2.5504,1.4391,-5.66396,-14.90368
484,-5.20257,-7.99095,-20.61456,-11.144,0.25504,-0.09594,-2.8638,-11.30624
485,-1.38417,-3.39735,-15.21168,-7.83264,5.61088,0.1599,0.70004,-8.73664
486,-2.14785,-4.41815,-14.9544,-8.08736,4.84576,-1.63098,-1.591,-11.5632
487,-4.18433,-6.97015,-17.01264,-9.61568,3.57056,-2.14266,-3.11836,-13.87584
488,-1.63873,-5.69415,-15.21168,-8.85152,5.61088,0.41574,-0.3182,-10.53536
489,1.41599,-3.65255,-12.63888,-7.3232,7.6512,1.18326,2.2274,-8.47968
490,-0.36593,-5.18375,-13.15344,-8.5968,6.88608,-1.37514,-0.06364,-10.53536
491,0.14319,-3.90775,-12.12432,-7.83264,8.16128,-1.63098,0.44548,-9.50752
492,5.99807,3.23785,-7.75056,-0.9552,12.49696,3.22998,7.06404,-4.36832
493,9.56191,8.08665,-5.17776,4.64864,14.28224,8.85846,11.137,-1.54176
494,8.54367,7.06585,-6.97872,4.90336,12.24192,11.16102,8.5914,-3.59744
495,6.25263,4.25865,-10.83792,4.1392,10.45664,11.16102,5.28212,-6.93792
496,8.28911,4.76905,-10.06608,6.17696,11.98688,13.71942,5.79124,-6.16704
497,9.30735,5.78985,-7.49328,7.70528,13.51712,16.02198,5.28212,-5.65312
498,4.47071,1.70665,-9.8088,4.1392,10.45664,13.20774,0.70004,-8.9936
499,2.43423,-0.33495,-12.3816,1.84672,8.16128,11.16102,-1.33644,-9.25056
